id,description,DEF,predicted_label,reply,prompt
1305,"So richtig scharf auf ein freies Leben sind offensichtlich unsere Neger offensichtlich nicht. Das einzige, worauf die scharf sind, sind die jeweiligen Sozialleistungen und Kohle.... naja, das konnte man natürlich nicht wissen.",True,True,True,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""So richtig scharf auf ein freies Leben sind offensichtlich unsere Neger offensichtlich nicht. Das einzige, worauf die scharf sind, sind die jeweiligen Sozialleistungen und Kohle.... naja, das konnte man natürlich nicht wissen.""}]"
1057946414243781,Macht die Schotten dicht ! Parasiten abwehren mit allen Mitteln !!!,False,True,True,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Macht die Schotten dicht ! Parasiten abwehren mit allen Mitteln !!!""}]"
1044172618954494,"U Bahn schubser war ein deutscher mit Iranischen Wurzeln, wie sollte es auch anders sein http://www.bild.de/regional/berlin/vorsaetzliche-toetung/mann-stoesst-frau-vor-ubahn-44221754.bild.html",False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""U Bahn schubser war ein deutscher mit Iranischen Wurzeln, wie sollte es auch anders sein http://www.bild.de/regional/berlin/vorsaetzliche-toetung/mann-stoesst-frau-vor-ubahn-44221754.bild.html""}]"
1043616159010140,"sie heulen rumm,nur weil man mal die wut rausläßt und sagt was alle denken,man was ist das für ein arme regierung und presse",False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""sie heulen rumm,nur weil man mal die wut rausläßt und sagt was alle denken,man was ist das für ein arme regierung und presse""}]"
1044284582276631,Schlisen und zwahr sofort für alle muslimen.,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Schlisen und zwahr sofort für alle muslimen.""}]"
1010737852297971,"Und - vor allem an alle Gutgläubigen unter uns - lasst Euch nicht erzählen, dass Terroristen nicht über die Land- oder Wasser-Fluchtrouten kommen, sondern so clever wären, dass sie mit dem Flugzeug First Class reisen würden. Das sind Beruhigungspillen für's Volk.
Eine oder viele Kalaschnikows und sogar den gefundenen Raketenwerfer / Panzerfaust, Handgranaten, Pistolen etc. kriegt kein Terrorist durch die Flughafenkontrolle.
Die ReGIERung sollte langsam akzeptieren, dass wir mitdenken können - besser als die meisten verblendeten und macht- und geldgeilen Politiker.

Grenzen SCHLIEßEN UND dauerhaft BEWACHEN!!!

Dazu passend der heutige Bericht hier:
Terrorverdächtige auf dem Weg nach Deutschland festgenommen

http://www.gmx.net/magazine/panorama/attentat-paris/terrorverdaechtige-deutschland-festgenommen-31145742",False,True,True,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Und - vor allem an alle Gutgläubigen unter uns - lasst Euch nicht erzählen, dass Terroristen nicht über die Land- oder Wasser-Fluchtrouten kommen, sondern so clever wären, dass sie mit dem Flugzeug First Class reisen würden. Das sind Beruhigungspillen für's Volk.\r\nEine oder viele Kalaschnikows und sogar den gefundenen Raketenwerfer / Panzerfaust, Handgranaten, Pistolen etc. kriegt kein Terrorist durch die Flughafenkontrolle.\r\nDie ReGIERung sollte langsam akzeptieren, dass wir mitdenken können - besser als die meisten verblendeten und macht- und geldgeilen Politiker.\r\n\r\nGrenzen SCHLIEßEN UND dauerhaft BEWACHEN!!!\r\n\r\nDazu passend der heutige Bericht hier:\r\nTerrorverdächtige auf dem Weg nach Deutschland festgenommen\r\n\r\nhttp://www.gmx.net/magazine/panorama/attentat-paris/terrorverdaechtige-deutschland-festgenommen-31145742""}]"
857874260917665,Das deutsche Volk hat damals Bescheid gewusst und man darf das nie vergessen das die deutschen dran schuld sind,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Das deutsche Volk hat damals Bescheid gewusst und man darf das nie vergessen das die deutschen dran schuld sind""}]"
1108101355894953,"Polizei und/oder Politik ist nicht gewillt etwas gegen diese Terroristen im Links-grünen Gewand zu unternehmen, wenn wir es nicht selbst mal langsam in die Hand nehmen, wird sich auch nichts zum Positiven ändern.",False,True,True,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Polizei und/oder Politik ist nicht gewillt etwas gegen diese Terroristen im Links-grünen Gewand zu unternehmen, wenn wir es nicht selbst mal langsam in die Hand nehmen, wird sich auch nichts zum Positiven ändern.""}]"
1011531405551949,Die belgier sind anscheinend mindestens genauso bekloppt wie die Deutschen.,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Die belgier sind anscheinend mindestens genauso bekloppt wie die Deutschen.""}]"
1105428986162190,"für straßen- und Brückenbau und Spielplätze ist kein Geld da, aber für so einen sinnlosen sch. und wir dürfen es sicher auch noch zahlen vom Steuergeld. da hilft nur ein Streichholz.....",False,True,True,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""für straßen- und Brückenbau und Spielplätze ist kein Geld da, aber für so einen sinnlosen sch. und wir dürfen es sicher auch noch zahlen vom Steuergeld. da hilft nur ein Streichholz.....""}]"
1035122053192884,"Das aller letzte was ich tun werde, ist auf ein Ostdeutschen zu hören. Wie könnte ich euch ernst nehmen, immerhin habt ihr die Existenz der Banane erst in den 90ern entdeckt ??????",False,True,True,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Das aller letzte was ich tun werde, ist auf ein Ostdeutschen zu hören. Wie könnte ich euch ernst nehmen, immerhin habt ihr die Existenz der Banane erst in den 90ern entdeckt ??????""}]"
1057726654265757,bei kohl und schröder(einheit u.agenda2010) hab ich gedacht schlimmer gehts nimmer! mit merkel wurde ich eines besseren belehrt.,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""bei kohl und schröder(einheit u.agenda2010) hab ich gedacht schlimmer gehts nimmer! mit merkel wurde ich eines besseren belehrt.""}]"
895012237203867,"Ich hatte dem Herrn Todenhöfer ein paar Zeilen über den Islam in seinen Block geschrieben. Meine Kommentare wurden entfernt und die Kommentarfunktion gesperrt. Der tolerante und vermutlich auch demokratische Herr Todenhöfer zeigt hier wie mit Leuten zu verfahren ist, die eine andere Meinung als er selbst vertreten. Ein echtes Leitbild unserer Gesllschaft also.",False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Ich hatte dem Herrn Todenhöfer ein paar Zeilen über den Islam in seinen Block geschrieben. Meine Kommentare wurden entfernt und die Kommentarfunktion gesperrt. Der tolerante und vermutlich auch demokratische Herr Todenhöfer zeigt hier wie mit Leuten zu verfahren ist, die eine andere Meinung als er selbst vertreten. Ein echtes Leitbild unserer Gesllschaft also.""}]"
1105649686140120,"Ich seh die Merkel schon vor meinem geistigen Auge in Burka auf der Kanzel stehen - aus Solidaritaet mit dem Islam. Und die Gutmenschen sind wie bloede am knechten, um ihre Unglaeubigensteuer abzuzahlen...",False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Ich seh die Merkel schon vor meinem geistigen Auge in Burka auf der Kanzel stehen - aus Solidaritaet mit dem Islam. Und die Gutmenschen sind wie bloede am knechten, um ihre Unglaeubigensteuer abzuzahlen...""}]"
1105439312827824,Wie War das doch gleich mal ... die Minarette sind die Speerspitze im Lande des Feindes ...,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Wie War das doch gleich mal ... die Minarette sind die Speerspitze im Lande des Feindes ...""}]"
1791,Warum wird unser Waffengesetz nicht endlich geändert? Damit man sich bewaffnen und sich gegen diese tollwütigen Tiere wehren kann? Dann kann man die Viecher wenigstens umlegen kann wenn man angegriffen wird. Wollen Merkel und Co das wir Freiwild sind für die ganzen Affenmenschen?Das sind doch Intelligenzmäßig noch Neandertaler ohne menschlichen Verstand.,True,True,True,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Warum wird unser Waffengesetz nicht endlich geändert? Damit man sich bewaffnen und sich gegen diese tollwütigen Tiere wehren kann? Dann kann man die Viecher wenigstens umlegen kann wenn man angegriffen wird. Wollen Merkel und Co das wir Freiwild sind für die ganzen Affenmenschen?Das sind doch Intelligenzmäßig noch Neandertaler ohne menschlichen Verstand.""}]"
1121604714544617,der islam ist rückschritt in reinnatur,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""der islam ist rückschritt in reinnatur""}]"
192,"Parteienwahlkampf &gt;&gt;&gt; Ich fühle mich richtig eingelullt, Versprechen, Vorhaben, hätten, könnten, wollten - wie immer, nichts als LÜGEN 😜",False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Parteienwahlkampf &gt;&gt;&gt; Ich fühle mich richtig eingelullt, Versprechen, Vorhaben, hätten, könnten, wollten - wie immer, nichts als LÜGEN 😜""}]"
748,...wie süß und entgegenkommend...das Auswärtige Amt nimmt Terminwünsche für den #Familiennachzug an. |LBR| Vielleicht holt man die Angehörigen auch einfach per shuttleservice direkt aus dem Herkunftsland ab. |LBR| Kannste Dir nicht ausdenken. |LBR| #N24,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""...wie süß und entgegenkommend...das Auswärtige Amt nimmt Terminwünsche für den #Familiennachzug an. |LBR| Vielleicht holt man die Angehörigen auch einfach per shuttleservice direkt aus dem Herkunftsland ab. |LBR| Kannste Dir nicht ausdenken. |LBR| #N24""}]"
1058217757549980,Macht die Bude endlich dicht !  Keine illegalen Asyl-Forderer mehr.,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Macht die Bude endlich dicht !  Keine illegalen Asyl-Forderer mehr.""}]"
1080487628656326,"Thomas Kiehl keiner der EU Staaten muss Flüchtlinge aufnehmen ! Sonnst wär Merkels Deal geplatzt und was meinst du wer wird das bezahlen,natürlich der die show bestellt hat.",False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Thomas Kiehl keiner der EU Staaten muss Flüchtlinge aufnehmen ! Sonnst wär Merkels Deal geplatzt und was meinst du wer wird das bezahlen,natürlich der die show bestellt hat.""}]"
1063255133712909,Nach vier Jahren gibt es zur Belohnung einen deutschen Pass!,False,False,False,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Nach vier Jahren gibt es zur Belohnung einen deutschen Pass!""}]"
982662171772206,Dafür machen die scheiß Kroaten freie Bahn. Balkan Pack,False,True,True,"[{""role"": ""system"", ""content"": ""You are a legal expert for defamatory offenses according the the German Criminal Code (Â§Â§185-187 StGB). Help the user decide whether given posts fall within in the scope of these articles.""}, {""role"": ""user"", ""content"": ""Is the following post criminally relevant with respect to Â§Â§185-187 StGB (Defamatory Offense)? Answer only with 'True' (criminally relevant according to Â§Â§185-187 StGB) or 'False' (not criminally relevant according to Â§Â§185-187 StGB).""}, {""role"": ""user"", ""content"": ""Dafür machen die scheiß Kroaten freie Bahn. Balkan Pack""}]"
